,Unnamed: 0,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
15700,1479,4c4b2eba959220a1c232370f,La Toscana,104,48.872127,2.404705,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.871244610447015,2.4039056897163396"
15701,1480,56f9385d498e5a3ec28d554c,Walter Camaj,8,48.871383,2.403823,Bakery,"48.871244610447015,2.4039056897163396"
15702,1481,4b3f69c3f964a52086a625e3,Au Troquet de la Place,9,48.871331,2.403877,Brasserie,"48.871244610447015,2.4039056897163396"
15703,1482,4ed8c30be5fa78b16c1852e7,La Gambette A Pain,167,48.869827,2.40305,"Bakery, Pastry Shop, Fast Food Restaurant","48.871244610447015,2.4039056897163396"
15706,1485,4e9180f4f79014e2ceeb3f01,Chéri-Chérie,197,48.873055,2.404753,"Diner, French Restaurant","48.871244610447015,2.4039056897163396"
15708,1487,4dccdfb4d4c065592f57bb21,Larsons News,143,48.869935,2.403029,"Bar, Bistro, Brasserie","48.871244610447015,2.4039056897163396"
15709,1488,4f591a3ee4b0d28c68155470,Au Chat qui Pêche,369,48.868009,2.402547,"Burger Joint, Fast Food Restaurant, French Restaurant","48.871244610447015,2.4039056897163396"
15710,1489,4bb64de0f562ef3b8bf22f97,Le Venise,576,48.846528,2.470662,"Pizzeria, Brasserie, Italian Restaurant","48.84706173362218,2.4787822365760808"
15712,1491,4c44978ff0bdd13a13cbc9cc,Le Balal,528,48.84673,2.471645,"Brasserie, Indian Restaurant","48.84706173362218,2.4787822365760808"
15713,1492,4b803c3df964a520555f30e3,Fuwasaki,600,48.845869,2.470519,"Pizzeria, Brasserie, Japanese Restaurant","48.84706173362218,2.4787822365760808"
15714,1493,4f72e4b1e4b03ea6fd6395e6,Thai-Ming,896,48.851967,2.488412,"Pizzeria, Fast Food Restaurant, Thai Restaurant","48.84706173362218,2.4787822365760808"
15715,1494,4e52331ad4c075ade75752f2,Brioche Dorée,820,48.853304,2.484783,"Pastry Shop, Sandwich Restaurant","48.84706173362218,2.4787822365760808"
15719,1498,4caef8a3db32f04d9155b34d,Pizza Paï,820,48.853541,2.484126,"Pizzeria, Fast Food Restaurant, French Restaurant","48.84706173362218,2.4787822365760808"
15721,1500,4fa3b1aae4b052ea28553403,Vanilla Cafe,111,48.885598,2.403684,"Lounge, Café, Brasserie","48.88633710236977,2.407338917255402"
15722,1501,4c8e09f758668cfab537ceec,Les Deux Vallées,160,48.887026,2.409457,French Restaurant,"48.88633710236977,2.407338917255402"
15725,1504,4ddd5594d22d28453ea75acd,Au Royal Couscous,259,48.885598,2.403684,"African Restaurant, Moroccan Restaurant","48.88633710236977,2.407338917255402"
15726,1505,5659eea0498e9d79c4b9c0da,Palais Royal,316,48.884997999999996,2.403663,Chinese Restaurant,"48.88633710236977,2.407338917255402"
15727,1506,4d5ad018c88da1cdcf1e4968,Le Pouilly Reuilly,331,48.884663,2.40346,"Fast Food Restaurant, French Restaurant","48.88633710236977,2.407338917255402"
15728,1507,55257126498e793e0b9842e4,Gallo Blu,342,48.889251,2.406507,"Pizzeria, Italian Restaurant","48.88633710236977,2.407338917255402"
15729,1508,57cea934498e0875f6439c4b,Vertigo,649,48.892011,2.408787,Restaurant,"48.88633710236977,2.407338917255402"
15730,1509,58708db58ae36348cce9ce1c,Shirvan,81,48.864994,2.3010029999999997,Mediterranean Restaurant,"48.86492098253841,2.302549182385926"
15731,1510,61ae5edb0ac4536082f42c4c,Gigi Paris,82,48.86567,2.303175,Restaurant,"48.86492098253841,2.302549182385926"
15732,1511,4b62038af964a52096302ae3,Chez Francis,55,48.865027000000005,2.301798,Brasserie,"48.86492098253841,2.302549182385926"
15733,1512,56bb6f9e498e21e39f9defef,Manko,87,48.865734,2.303086,"Latin American Restaurant, Peruvian Restaurant","48.86492098253841,2.302549182385926"
15734,1513,4be45dbccf200f4768db113c,Marius et Janette,74,48.865131,2.301689,"French Restaurant, Seafood Restaurant","48.86492098253841,2.302549182385926"
15735,1514,4adcda12f964a520713621e3,Le Relais Plaza,160,48.866098,2.303995,Restaurant,"48.86492098253841,2.302549182385926"
15736,1515,4bcd5a17fb84c9b66df3213e,Bar des Théâtres,115,48.86533,2.303874,Brasserie,"48.86492098253841,2.302549182385926"
15737,1516,4adcda13f964a520cb3621e3,Restaurant Alain Ducasse,186,48.866214,2.304288,French Restaurant,"48.86492098253841,2.302549182385926"
15738,1517,4e3ae95cfa766e76ed483c94,La Cour Jardin,176,48.866217,2.30424,Restaurant,"48.86492098253841,2.302549182385926"
15739,1518,5ff099b17c1293281aa3f134,Dinand par Ferdi,238,48.867174,2.302324,Burger Joint,"48.86492098253841,2.302549182385926"
15740,1519,52a37eed11d2ed01f682da6f,Maxime Ollivier,247,48.818228999999995,2.2671189999999997,Bakery,"48.818144834008976,2.271184623241425"
15741,1520,5da8404a045ecf00084937d3,My Green Liban,105,48.817569,2.270037,Lebanese Restaurant,"48.818144834008976,2.271184623241425"
15742,1521,549db68e498ef7f11a8dab56,La Poudrière,246,48.817319,2.2662259999999996,"Bistro, Deli, Diner","48.818144834008976,2.271184623241425"
15743,1522,542fe29b498ed6ec052c8327,Paris'Sy,247,48.817445,2.267935,"Bistro, Fast Food Restaurant","48.818144834008976,2.271184623241425"
15744,1523,4bfbf4fed0382d7f1143ca0a,McCafe,256,48.817665999999996,2.274604,French Restaurant,"48.818144834008976,2.271184623241425"
15745,1524,4e400afbe4cdab9b93644c96,Boulangerie Jan Geslin,611,48.82333,2.267794,"Bakery, Restaurant","48.818144834008976,2.271184623241425"
15746,1525,4b59e89df964a52012a028e3,Les Colonnes,675,48.823873999999996,2.273025,Brasserie,"48.818144834008976,2.271184623241425"
15747,1526,59fcc6361987ec0bcbc31621,New Bombay,371,48.817411,2.276341,Indian Restaurant,"48.818144834008976,2.271184623241425"
15749,1528,514067f819a98f2b4c2a63b1,Le Zinc,699,48.824596,2.27071,"Coffee Shop, Diner, Brasserie","48.818144834008976,2.271184623241425"
15750,1529,4ce7faea0f196dcb222642ae,Mandarin du marche,271,48.891024,2.360937,"Chinese Restaurant, Fast Food Restaurant, Meat and Seafood Store","48.8927825,2.3635598"
15752,1531,4cf253e86195721ebaec46c1,New Locomotive,204,48.89123,2.3620099999999997,"Fast Food Restaurant, Vietnamese Restaurant","48.8927825,2.3635598"
15753,1532,4ddb961e7d8b771c0b0170ea,La Maison Thai,221,48.89137,2.361406,"Fast Food Restaurant, Thai Restaurant","48.8927825,2.3635598"
15754,1533,4bbf0da6006dc9b602f1fb3f,Hanouman,192,48.891409,2.362376,"Pizzeria, Asian Restaurant, Thai Restaurant","48.8927825,2.3635598"
15755,1534,4df26a9f88772e1f814fe94b,Au Duc de la Chapelle,301,48.895523,2.363067,"Bakery, Pastry Shop","48.8927825,2.3635598"
15756,1535,51ac4242498e2fe98519cedb,La Vieille Pie,324,48.890031,2.363347,"Café, French Restaurant","48.8927825,2.3635598"
15757,1536,4c4039d4d7fad13ad29b05da,Le Pactole,114,48.891671,2.363482,French Restaurant,"48.8927825,2.3635598"
15758,1537,56b66522498ebb73c63b41d3,La Table de Philippe,140,48.893642,2.362355,French Restaurant,"48.8927825,2.3635598"
15759,1538,4f8a9aa5e4b0e6f34996d4a3,New Thai San,233,48.891373,2.361494,"Asian Restaurant, Chinese Restaurant, Vietnamese Restaurant","48.8927825,2.3635598"
15760,1539,519c6534498e864f1ccd09d9,Boulangerie Suffren 55,5,48.852703999999996,2.297778,Bakery,"48.852828153442346,2.2978776320815086"
15762,1541,52f93b98498e272421fb252f,Villa Verdi,183,48.854003999999996,2.296242,Italian Restaurant,"48.852828153442346,2.2978776320815086"
15763,1542,4bf281b27f2aef3b5cc4392a,Dami (DAMI),96,48.852043,2.298555,Korean Restaurant,"48.852828153442346,2.2978776320815086"
15764,1543,4aef4c13f964a52057d721e3,Le Suffren,269,48.851182,2.3005560000000003,"Coffee Shop, Brasserie, Seafood Restaurant","48.852828153442346,2.2978776320815086"
15765,1544,4b238731f964a5207b5624e3,Café le Piquet,273,48.851003000000006,2.300189,"Café, Coffee Shop, French Restaurant","48.852828153442346,2.2978776320815086"
15766,1545,4bcdd2578920b7135e53a0dc,Carmine Café,226,48.851563,2.300528,"Pizzeria, French Restaurant","48.852828153442346,2.2978776320815086"
15773,1552,51640594e4b0cbf239ea20b7,L'Authentik,220,48.838051,2.2782430000000002,Bistro,"48.83769531916335,2.275374233722687"
15774,1553,4c7974a2dbaa76b08ee11b4b,Saitama Balard,181,48.837711999999996,2.277952,Japanese Restaurant,"48.83769531916335,2.275374233722687"
15778,1557,50599fa4e4b04c48e4193010,Au Palais de Joie Nicosef,215,48.83789,2.278318,Chinese Restaurant,"48.83769531916335,2.275374233722687"
15780,1559,50a93353e4b0445d670f786c,Au Porte Bonheur,23,48.798518,2.3822229999999998,"Asian Restaurant, Sushi Restaurant","48.7985844,2.3821302"
15781,1560,4de14101b0fbe2cfa61ba018,Casa Tino,61,48.801308,2.3797900000000003,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.7985844,2.3821302"
15782,1561,4f8c5a79e4b005c393e0094f,Chicken Land,189,48.796991999999996,2.383045,Fast Food Restaurant,"48.7985844,2.3821302"
15783,1562,4dcc39a3fa76873d1c7a973a,Pizza Capri,342,48.801308,2.3797900000000003,Pizzeria,"48.7985844,2.3821302"
15784,1563,60ab6a73ab6ad13aa136614f,Italian Touch,586,48.803857,2.382342,Italian Restaurant,"48.7985844,2.3821302"
15785,1564,555a3870498e86f0d297406f,Shinjuku,854,48.8056,2.37672,Japanese Restaurant,"48.7985844,2.3821302"
15786,1565,4e36dd81d22d86185a7aa05e,Les Allées du Musée,672,48.79319,2.386641,Café,"48.7985844,2.3821302"
15787,1566,543e6374498e898649b0fe10,La villa Saint,710,48.792204999999996,2.382709,French Restaurant,"48.7985844,2.3821302"
15788,1567,4ebc3747dab44628db4f09f3,O Asia Wok,719,48.792673,2.385983,"Asian Restaurant, Chinese Restaurant","48.7985844,2.3821302"
15789,1568,57b8985a498e8023bb34b58b,STARBOX CAFE Resto thai,875,48.805559,2.376666,"Night Club, Bar, Thai Restaurant","48.7985844,2.3821302"
15791,1570,4eb198a0be7bb9c3ef00137b,Les Comédiens,87,48.878221,2.385436,"Pizzeria, Italian Restaurant","48.877436681515796,2.3860743641853337"
15792,1571,4b62d6cbf964a520d8542ae3,Quedubon,146,48.878175,2.384289,"Bar, Bistro, Brasserie","48.877436681515796,2.3860743641853337"
15796,1575,53a5eae9498ebd730dc01e1d,Buono Sano Bello,248,48.875424,2.387695,Italian Restaurant,"48.877436681515796,2.3860743641853337"
15798,1577,569a4349498eb50a94774e3d,Topknot,284,48.87482,2.386209,"Café, Coffee Shop, Restaurant","48.877436681515796,2.3860743641853337"
15801,1580,598186e56cf01a79f18bfc60,Arrivederci Pizzeria,154,48.84171,2.343674,Pizzeria,"48.8417514,2.3413893"
15806,1585,5ad9b57767e5f22b6834a234,Tamada,271,48.841029999999996,2.337672,Caucasian Restaurant,"48.8417514,2.3413893"
15807,1586,4cb6b92a1b0af04d83b6d225,Le Val de Grâce,182,48.841198999999996,2.3391509999999998,"Bakery, French Restaurant, Modern European Restaurant","48.8417514,2.3413893"
15814,1593,4ec82958775bf65c044b8fdf,Tonton Jaurès,379,48.887581,2.3892279999999997,Brasserie,"48.88467214209463,2.3919698596000676"
15815,1594,4bf1033624f19c740b52f983,Au Bœuf Couronné,378,48.888002,2.391029,Steakhouse,"48.88467214209463,2.3919698596000676"
15819,1598,4be93759d837c9b63721a606,Yoshida,441,48.887454999999996,2.3874299999999997,Japanese Restaurant,"48.88467214209463,2.3919698596000676"
15820,1599,4e90ab39e5fa2c09eb72907a,Dolce Vita,190,48.843271,2.417535,"Brasserie, Italian Restaurant","48.843949064031825,2.415081394834419"
15821,1600,4c33838d16adc928e6c0c39c,Tomo,362,48.841031,2.417378,"Fast Food Restaurant, Japanese Restaurant","48.843949064031825,2.415081394834419"
15822,1601,61d6a3849f7cdc033fb80cc1,La Fraternité,171,48.843919,2.417391,Brasserie,"48.843949064031825,2.415081394834419"
15824,1603,5683c78f498e63ba9ebe321a,Shinkyo,406,48.846563,2.419448,Asian Restaurant,"48.843949064031825,2.415081394834419"
15825,1604,4b82ceb6f964a52043e630e3,Ambassade de Pékin,412,48.847096,2.417795,"Chinese Restaurant, Fast Food Restaurant, Vietnamese Restaurant","48.843949064031825,2.415081394834419"
15826,1605,622bab8a230dfb08678fc00a,Le Trouville,199,48.843839,2.4178029999999997,Brasserie,"48.843949064031825,2.415081394834419"
15828,1607,622c95a207377c479192c31f,Ceprano Pizza,228,48.842667,2.417426,Pizzeria,"48.843949064031825,2.415081394834419"
15829,1608,4be1cd86a145c92872a04e80,La Banquette,490,48.846755,2.4201669999999997,"Creperie, Fast Food Restaurant, French Restaurant","48.843949064031825,2.415081394834419"
15830,1609,4b289fd6f964a520509424e3,Au Maréchal Brune,36,48.827791999999995,2.3059220000000002,"Café, Restaurant","48.828012849445,2.3056878894567"
15831,1610,57342fa4cd10d4113b68e7e2,Boulangerie Pâtisserie Blé Délice,85,48.827218,2.305231,"Bakery, Restaurant","48.828012849445,2.3056878894567"
15832,1611,4c1f4b2a8b3aa59316349d5f,Stella Di Mare,170,48.828988,2.307162,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.828012849445,2.3056878894567"
15835,1614,4db5beb10437fa536a47b141,Au Trotteur,200,48.830307,2.3021130000000003,"Pizzeria, Italian Restaurant","48.828012849445,2.3056878894567"
15838,1617,4ee7a70b6c2521dbe39a5693,Le Caroubier,512,48.828829999999996,2.299327,Moroccan Restaurant,"48.828012849445,2.3056878894567"
15839,1618,5188103d498e33fb79e0d32b,Pépé Santana,298,48.828711,2.301749,"Fast Food Restaurant, Halal Restaurant, Mexican Restaurant","48.828012849445,2.3056878894567"
15846,1625,57e2629838fac66eaefdf261,D Noodles,230,48.865106,2.366892,Noodle Restaurant,"48.866830968942,2.3654810339212"
15847,1626,531499ec11d2a01b87e9e3a3,Paperboy,253,48.864719,2.366743,Restaurant,"48.866830968942,2.3654810339212"
15848,1627,4dc92ffeae60385d11160120,Tout Autour du Pain,243,48.864652,2.364953,"Bakery, Pastry Shop, Restaurant","48.866830968942,2.3654810339212"
15850,1629,55d33ce9498ec57b95ade183,Love Pizza,40,48.771206,2.4038060000000003,"Pizzeria, Fast Food Restaurant","48.77093586667601,2.4034014344215398"
15852,1631,4fdb309be4b037067e166157,Saveurs et Délices d'Italie,137,48.770864,2.403427,Caterer,"48.77093586667601,2.4034014344215398"
15854,1633,4e733f9031512e12d95e9a6a,Le Saint Louis,604,48.765429,2.405199,Brasserie,"48.77093586667601,2.4034014344215398"
15855,1634,51a1f243498ec2b239884d01,Couronne de Chine,654,48.765285999999996,2.405714,Chinese Restaurant,"48.77093586667601,2.4034014344215398"
15856,1635,57da9ed0498ec00cdb37d6b4,Fit Burger Choisy,739,48.764749,2.405903,Burger Joint,"48.77093586667601,2.4034014344215398"
15859,1638,6005b33048d9203903e51d08,Five Pizza Original,777,48.764946,2.408757,Pizzeria,"48.77093586667601,2.4034014344215398"
15863,1642,4bbb78ef0f0776b0b972924f,Le Petit Saint Martin,200,48.872871999999994,2.3580959999999997,"Bar, Bistro, Fast Food Restaurant","48.874575,2.356796"
15864,1643,533e9ac8498edb5bfad3cbc7,John Viande,178,48.874464,2.35433,Steakhouse,"48.874575,2.356796"
15865,1644,57ea99c8cd10a198082fadbb,5 Pailles,226,48.873323,2.354412,"Coffee Shop, Restaurant","48.874575,2.356796"
15866,1645,546dff40498ea83821979ee7,Nous,223,48.874875,2.353719,Restaurant,"48.874575,2.356796"
15868,1647,569945e8498efe6220b820e1,La Cevicheria,260,48.874204999999996,2.353312,Seafood Restaurant,"48.874575,2.356796"
15869,1648,55ab746d498e124b1e4a89b7,Boulangerie Julhès,307,48.872394,2.354365,Bakery,"48.874575,2.356796"
15872,1651,4bcdebfbfb84c9b64dd8223e,Le Square Marcadet,211,48.892173,2.3313349999999997,French Restaurant,"48.89401874744574,2.3319872841238976"
15876,1655,52f61b3f498ee4ef56ae4317,Solyles,355,48.891339,2.334961,"Burger Joint, Fried Chicken Joint, Fast Food Restaurant","48.89401874744574,2.3319872841238976"
15877,1656,4b5a0c79f964a520faa928e3,Restaurant Seç 18eme,417,48.893306,2.33779,"Fast Food Restaurant, Mediterranean Restaurant, Turkish Restaurant","48.89401874744574,2.3319872841238976"
15879,1658,5df8e70980f315000728947f,Le Maquis,395,48.893159000000004,2.337272,Restaurant,"48.89401874744574,2.3319872841238976"
15880,1659,4be3095f660ec92869f6ca3b,Poco Loco,34,48.871842,2.371754,Mexican Restaurant,"48.87174684930295,2.3722528328789854"
15881,1660,573e17e3498e4dd51138bc4c,Yann Couvreur,216,48.870162,2.3706490000000002,"Bakery, Pastry Shop, Restaurant","48.87174684930295,2.3722528328789854"
15882,1661,4c472b3776d72d7f5d4c3c4d,Raviolis du Nord-est de la Chine,243,48.872741,2.375139,Dim Sum Restaurant,"48.87174684930295,2.3722528328789854"
15883,1662,4d014fdc2f03224b29c55fe2,Le Dauphin,254,48.869475,2.371178,"Wine Bar, Brasserie, Tapas Restaurant","48.87174684930295,2.3722528328789854"
15884,1663,4bbefda5b083a59358b6a2e9,Adriana et Margot les Saveurs d'Europe,206,48.869943,2.371978,Caterer,"48.87174684930295,2.3722528328789854"
15885,1664,4adcda14f964a520483721e3,Le Chateaubriand,271,48.869265999999996,2.371395,"Bistro, Brasserie","48.87174684930295,2.3722528328789854"
15886,1665,546251c2498e013f49963f11,Best Tofu,287,48.872713,2.37581,Caterer,"48.87174684930295,2.3722528328789854"
15887,1666,4b7f2a6ff964a520ca1b30e3,Tierra Del Fuego,227,48.873506,2.3711290000000003,"Argentinian Restaurant, Brazilian Restaurant, Colombian Restaurant","48.87174684930295,2.3722528328789854"
15888,1667,543681dd498e4eac28c10278,Le Bichat,296,48.870241,2.368546,French Restaurant,"48.87174684930295,2.3722528328789854"
15889,1668,4e6a743eb0fb8b8a8435daa6,Le Petit Cambodge,314,48.871644,2.3681919999999996,Cambodian Restaurant,"48.87174684930295,2.3722528328789854"
15896,1675,58586332d25ded6fd7f5821b,Doppio,169,48.894335,2.345732,Italian Restaurant,"48.8957969797804,2.345585584134864"
15897,1676,4bb7a1143db7b713a849209a,Tralali Tralala,217,48.893825,2.34525,Tapas Restaurant,"48.8957969797804,2.345585584134864"
15898,1677,4e329d9f1495d5790be747ec,Patakrep,164,48.894543,2.344136,"Creperie, French Restaurant","48.8957969797804,2.345585584134864"
15899,1678,4da43e9bc6e96ea8f977f85d,Dionis,292,48.893729,2.342867,"Café, Coffee Shop, Brasserie","48.8957969797804,2.345585584134864"
15910,1689,4e2af47b62e144b5d3a6d50e,Punjab Palace,53,48.837758,2.287011,"Brasserie, Indian Restaurant","48.83796366147599,2.2877392172813416"
15911,1690,4adcda11f964a5202c3621e3,Le Beurre Noisette,326,48.835544,2.284898,"Bistro, French Restaurant","48.83796366147599,2.2877392172813416"
15912,1691,4bd88a0f11dcc9284ac7f633,Afaria,356,48.835931,2.2916689999999997,"Bistro, Basque Restaurant, Tapas Restaurant","48.83796366147599,2.2877392172813416"
15913,1692,4dd5620f183859a589b93c46,Axuria,310,48.840802000000004,2.2867889999999997,French Restaurant,"48.83796366147599,2.2877392172813416"
15914,1693,5b069c5ac824ae002cae4849,Biscotte,329,48.836182,2.2911330000000003,French Restaurant,"48.83796366147599,2.2877392172813416"
15915,1694,4dc27b5752b1c1fb37e8ea98,Le Grenier de Felix,298,48.840501,2.286091,"Bakery, Pastry Shop, Restaurant","48.83796366147599,2.2877392172813416"
15916,1695,50b8b1d1498e6c9d5e8282ea,Les As Os,239,48.835797,2.288406,French Restaurant,"48.83796366147599,2.2877392172813416"
15917,1696,4b0ff2e2f964a520a56623e3,La Petite Auberge,298,48.834719,2.2886990000000003,Brasserie,"48.83796366147599,2.2877392172813416"
15918,1697,5617c9d0498e5362b5bf6990,Bistro Mon Rêve,287,48.840315000000004,2.285548,French Restaurant,"48.83796366147599,2.2877392172813416"
15919,1698,55d7515d498e3ac8469b8e14,L'Argument,320,48.840736,2.289158,"Cafes, Coffee, and Tea Houses, Restaurant","48.83796366147599,2.2877392172813416"
15921,1700,4ba8a155f964a52063e339e3,Metropolitan,45,48.850246000000006,2.2949990000000002,Brasserie,"48.84993035512154,2.294612042605877"
15922,1701,53582b5b498ee82e3b66338d,Ayothaya,93,48.849052,2.295136,Thai Restaurant,"48.84993035512154,2.294612042605877"
15925,1704,5bb21de63ba767002cb12e4a,Bcbg Gourmet,56,48.849705,2.295101,"American Restaurant, Fast Food Restaurant, New American Restaurant","48.84993035512154,2.294612042605877"
15927,1706,4fdb8adae4b078dd5f2edf16,Royal Rajasthan,136,48.850851,2.2938169999999998,Indian Restaurant,"48.84993035512154,2.294612042605877"
15930,1709,4c31d0e6452620a13014210f,À la Renaissance,38,48.859474,2.389452,Café,"48.859358523593,2.3896131366845"
15931,1710,4b5a1099f964a52010ab28e3,Little Hanoï,158,48.858339,2.3883330000000003,Vietnamese Restaurant,"48.859358523593,2.3896131366845"
